Request,Execution Time (s),CPU (%),Memory (%),Requests/s
159,0.007737,36.4,25.9,186.977291
160,0.005986,0.0,25.9,186.909965
161,0.006083,11.1,25.9,186.540292
162,0.004670,0.0,25.9,186.694962
163,0.005121,22.2,25.9,186.678297
164,0.005670,42.9,25.9,186.401589
165,0.005031,0.0,25.9,186.372145
166,0.005471,50.0,25.9,186.283686
167,0.004745,0.0,25.9,186.350576
168,0.004745,33.3,25.9,186.511948
169,0.003818,0.0,25.9,186.665000
170,0.003955,57.1,25.9,186.862372
171,0.005435,0.0,25.9,186.789663
172,0.004795,53.8,25.9,186.823751
173,0.004676,0.0,25.9,186.906310
174,0.004171,66.7,25.9,187.072877
175,0.003973,0.0,25.9,187.232961
176,0.005493,41.7,25.9,187.171461
177,0.004556,0.0,25.9,187.260781
178,0.004528,40.0,25.9,187.273990
179,0.006239,0.0,25.9,187.076489
180,0.004583,37.5,25.9,187.175059
181,0.004281,0.0,25.9,187.309469
182,0.004702,14.3,25.9,187.365207
183,0.004367,0.0,25.9,187.504613
184,0.003769,44.4,26.7,187.690350
185,0.005538,0.0,26.7,187.547129
186,0.004630,25.0,26.7,187.634232
187,0.005523,0.0,26.7,187.498081
188,0.004783,14.3,26.7,187.523624
189,0.004663,14.3,25.9,187.630406
190,0.004160,33.3,25.9,187.806132
191,0.004432,0.0,25.9,187.916229
192,0.004033,16.7,25.9,188.101548
193,0.004796,0.0,25.9,188.136831
194,0.004225,33.3,25.9,188.342632
195,0.005045,0.0,25.9,188.230000
196,0.004293,40.0,25.9,188.360113
197,0.003435,0.0,25.9,188.645508
198,0.004604,50.0,25.9,188.691318
199,0.005894,0.0,25.9,188.519200
200,0.004783,14.3,25.9,188.553637
201,0.005065,0.0,25.9,188.540506
202,0.005011,33.3,25.9,188.537786
203,0.003525,0.0,25.9,188.798427
204,0.004716,57.1,25.9,188.835126
205,0.004667,0.0,25.9,188.975590
206,0.003884,61.5,25.9,189.084270
207,0.004696,0.0,25.9,189.110678
208,0.004770,45.5,25.9,189.145532
209,0.004772,0.0,25.9,189.187211
210,0.004090,72.2,25.9,189.339884
211,0.004345,0.0,25.9,189.440692
212,0.004672,14.3,25.9,189.487943
213,0.003970,0.0,25.9,189.650530
214,0.004491,0.0,25.9,189.724970
215,0.004439,28.6,25.9,189.794502
216,0.003912,0.0,25.9,189.937835
217,0.004851,14.3,25.9,189.996417
218,0.004174,0.0,25.9,190.132471
219,0.005068,28.6,25.9,190.020488
220,0.005231,0.0,25.9,190.005068
221,0.004110,28.6,25.9,190.151689
222,0.004330,0.0,25.9,190.243752
223,0.004689,25.0,25.9,190.271423
224,0.004833,0.0,25.9,190.298084
225,0.004956,22.2,25.9,190.280768
226,0.005303,0.0,25.9,190.207181
227,0.004684,25.0,25.9,190.252229
228,0.004605,14.3,25.9,190.259119
229,0.004878,14.3,25.9,190.295201
230,0.003478,0.0,25.9,190.532586
231,0.004129,33.3,25.9,190.660461
232,0.005331,0.0,25.9,190.572108
233,0.004684,33.3,25.9,190.623518
234,0.004284,0.0,25.9,190.723389
235,0.004770,33.3,25.9,190.720051
236,0.004104,0.0,25.9,190.861666
237,0.004586,14.3,25.9,190.912128
238,0.004447,0.0,25.9,190.949552
239,0.007879,27.3,25.9,190.474741
240,0.004595,61.1,25.9,190.515630
241,0.004605,0.0,25.9,190.553647
242,0.005327,58.8,25.9,190.482990
243,0.004943,0.0,25.9,190.473426
244,0.005094,12.5,25.9,190.436083
245,0.004557,0.0,25.9,190.490686
246,0.004902,14.3,25.9,190.489294
247,0.004752,0.0,25.9,190.509211
248,0.004633,30.0,25.9,190.522480
249,0.004945,0.0,25.9,190.537105
250,0.005009,30.0,25.9,190.519174
251,0.004495,0.0,25.9,190.569737
252,0.005158,14.3,25.9,190.543396
253,0.004605,0.0,25.9,190.573453
254,0.004636,40.0,25.9,190.621323
255,0.004969,0.0,25.9,190.606760
256,0.004062,33.3,25.9,190.737524
257,0.004460,0.0,25.9,190.784987
258,0.005499,20.0,25.9,190.785944
259,0.003991,0.0,25.9,190.843135
260,0.003988,25.0,25.9,190.972598
261,0.006147,0.0,25.9,190.774873
262,0.005565,30.0,25.9,190.658749
263,0.004515,41.7,25.9,190.710665
264,0.004602,0.0,25.9,190.748972
265,0.005159,41.7,25.9,190.710241
266,0.004330,0.0,25.9,190.785185
267,0.004657,36.4,25.9,190.797031
268,0.006128,0.0,25.9,190.624543
269,0.005098,30.0,25.9,190.608376
270,0.004955,0.0,25.9,190.595378
271,0.005702,30.0,25.9,190.485576
