Request,Execution Time (s),CPU (%),Memory (%),Requests/s
56,0.002848,33.3,25.7,320.698280
57,0.002856,0.0,25.7,320.643080
58,0.003296,0.0,25.7,320.469860
59,0.003952,33.3,25.7,317.765808
60,0.003046,0.0,25.7,317.599123
61,0.003046,0.0,25.7,317.289264
62,0.002959,33.3,25.7,317.008911
63,0.004709,0.0,25.7,313.969903
64,0.003353,0.0,25.7,313.397681
65,0.003112,28.6,25.7,313.898642
66,0.003031,0.0,25.7,312.958574
67,0.003592,28.6,25.7,311.982299
68,0.003546,0.0,25.7,311.041903
69,0.002835,0.0,25.7,311.402251
70,0.002423,0.0,25.7,312.196649
71,0.002404,20.0,25.7,313.039348
72,0.002349,0.0,25.7,313.723785
73,0.003324,0.0,25.7,313.094821
74,0.003003,37.5,25.7,313.266184
75,0.002782,0.0,25.7,313.505002
76,0.002434,0.0,25.7,314.223123
77,0.002610,33.3,25.7,314.282803
78,0.004014,0.0,25.7,312.859294
79,0.002984,0.0,25.7,312.969327
80,0.002619,20.0,25.7,313.417953
81,0.002442,0.0,25.7,314.073191
82,0.003450,0.0,25.7,313.215279
83,0.003956,30.0,25.7,311.711811
84,0.003835,0.0,25.7,310.866001
85,0.002935,0.0,25.7,310.923021
86,0.003338,28.6,25.7,310.351301
87,0.003727,0.0,25.7,309.474475
88,0.003344,28.6,25.7,309.462017
89,0.003200,0.0,25.7,308.805255
90,0.002851,0.0,25.7,309.387720
91,0.003309,16.7,25.7,308.485217
92,0.003935,0.0,25.7,307.392512
93,0.003333,0.0,25.7,307.106641
94,0.002912,16.7,25.7,307.260171
95,0.003367,0.0,25.7,306.763096
96,0.003268,0.0,25.7,306.525313
97,0.004587,46.2,25.7,304.759238
98,0.003103,0.0,25.7,304.789674
99,0.003166,20.0,25.7,304.572888
100,0.003143,0.0,25.7,304.526914
101,0.003303,0.0,25.7,304.220784
102,0.003137,28.6,25.7,304.136015
103,0.003004,0.0,25.7,304.050583
104,0.003292,0.0,25.7,303.809332
105,0.002953,33.3,25.7,303.875723
106,0.003428,0.0,25.7,303.878360
107,0.003203,0.0,25.7,303.350190
108,0.003661,25.0,25.7,302.749588
109,0.003662,0.0,25.7,302.150532
110,0.003895,14.3,25.7,301.431680
111,0.003040,0.0,25.7,301.505198
112,0.003026,0.0,25.7,301.506014
113,0.003500,28.6,25.7,301.369547
114,0.003548,0.0,25.7,300.644457
115,0.003332,0.0,25.7,300.493504
116,0.003217,28.6,25.7,300.304146
117,0.003231,0.0,25.7,300.197754
118,0.002743,0.0,25.7,300.492985
119,0.003182,37.5,25.7,300.074956
120,0.003797,0.0,25.7,299.446628
121,0.003634,0.0,25.7,299.279200
122,0.002800,33.3,25.7,299.535095
123,0.002991,0.0,25.7,299.621678
124,0.003134,0.0,25.7,299.427733
125,0.003608,28.6,25.7,299.089476
126,0.003693,0.0,25.7,298.575211
127,0.003162,28.6,25.7,298.547555
128,0.005514,0.0,25.7,296.776745
129,0.004095,25.0,25.7,296.073702
130,0.003217,0.0,25.7,296.073126
131,0.003238,0.0,25.7,296.009077
132,0.002834,33.3,25.7,296.199986
133,0.004082,0.0,25.7,295.656717
134,0.003529,0.0,25.7,295.042165
135,0.003382,28.6,25.7,294.965155
136,0.002821,0.0,25.7,295.197277
137,0.003993,33.3,25.7,294.545783
138,0.004213,0.0,25.7,293.868786
139,0.003471,0.0,25.7,293.668021
140,0.003691,28.6,25.7,293.331708
141,0.003829,0.0,25.7,292.872795
142,0.003396,28.6,25.7,292.720973
143,0.002848,0.0,25.7,292.953402
144,0.002736,0.0,25.7,293.237055
145,0.002657,0.0,25.7,293.386218
146,0.003667,37.5,25.7,293.109178
147,0.003060,0.0,25.7,293.176872
148,0.002959,28.6,25.7,293.353297
149,0.002563,0.0,25.7,293.703445
150,0.003510,0.0,25.7,293.347769
151,0.003725,25.0,25.7,293.350766
152,0.003138,0.0,25.7,293.119311
153,0.002638,0.0,25.7,293.438470
154,0.002501,0.0,25.7,293.751761
155,0.003689,25.0,25.7,293.423144
156,0.003300,0.0,25.7,293.335717
157,0.003431,28.6,25.7,293.209108
158,0.002926,0.0,25.7,293.357960
159,0.003007,0.0,25.7,293.375326
160,0.002747,55.6,25.7,293.641399
161,0.002877,0.0,25.7,293.791989
162,0.003072,0.0,25.7,293.838037
163,0.002720,0.0,25.7,294.050636
164,0.003509,28.6,25.7,293.800186
165,0.002932,0.0,25.7,293.966297
166,0.003071,28.6,25.7,293.990250
167,0.002938,0.0,25.7,294.120217
168,0.002593,0.0,25.7,294.436375
169,0.003768,14.3,25.7,294.071777
170,0.002673,0.0,25.7,294.354256
171,0.002740,0.0,25.7,294.553255
172,0.002789,0.0,25.7,294.590969
173,0.002772,33.3,25.7,294.908338
174,0.003250,0.0,25.7,294.839640
175,0.002665,0.0,25.7,295.111306
176,0.002549,33.3,25.7,295.311604
177,0.003207,0.0,25.7,295.386096
178,0.002814,0.0,25.7,295.506450
179,0.002857,37.5,25.7,295.697045
180,0.002577,0.0,25.7,296.000380
181,0.002405,0.0,25.7,296.370494
182,0.002712,0.0,25.7,296.423920
183,0.003015,16.7,25.7,296.498655
184,0.003248,0.0,25.7,296.542986
185,0.002659,0.0,25.7,296.790024
186,0.002436,42.9,25.7,297.129162
187,0.002646,0.0,25.7,297.371038
188,0.003118,0.0,25.7,297.447946
189,0.003545,44.4,25.7,297.129862
190,0.002530,0.0,25.7,297.442388
191,0.002438,0.0,25.7,297.785604
192,0.002872,20.0,25.7,297.861160
193,0.002208,0.0,25.7,298.230466
194,0.003461,0.0,25.7,298.039082
195,0.002776,0.0,25.7,298.154900
196,0.002827,16.7,25.7,298.409293
197,0.003268,0.0,25.7,298.227008
198,0.002574,0.0,25.7,298.474617
199,0.003207,28.6,25.7,298.404345
200,0.002682,0.0,25.7,298.639310
201,0.002467,0.0,25.7,298.938326
202,0.002336,40.0,25.7,299.297338
203,0.002565,0.0,25.7,299.546029
204,0.003158,0.0,25.7,299.474653
205,0.002728,0.0,25.7,299.654849
206,0.002609,33.3,25.7,299.897720
207,0.002731,0.0,25.7,300.067784
208,0.002252,0.0,25.7,300.440505
209,0.002416,25.0,25.7,300.575509
210,0.003206,0.0,25.7,300.512978
211,0.002780,0.0,25.7,300.686669
212,0.002650,20.0,25.7,300.887629
213,0.002874,0.0,25.7,300.889328
214,0.002925,0.0,25.7,300.938426
215,0.003931,14.3,25.7,300.444369
216,0.003371,0.0,25.7,300.385131
217,0.002979,0.0,25.7,300.429361
218,0.003116,28.6,25.7,300.389490
219,0.003222,0.0,25.7,300.321712
220,0.003129,0.0,25.7,300.286239
221,0.003340,16.7,25.7,300.194988
222,0.002675,0.0,25.7,300.378592
223,0.002769,0.0,25.7,300.478891
224,0.002868,33.3,25.7,300.563745
225,0.003165,0.0,25.7,300.515200
226,0.003002,0.0,25.7,300.560465
227,0.002902,20.0,25.7,300.574787
228,0.003528,0.0,25.7,300.379475
229,0.003373,0.0,25.7,300.261754
230,0.003751,14.3,25.7,299.877188
231,0.003386,0.0,25.7,299.794953
232,0.003503,0.0,25.7,299.560494
233,0.003287,14.3,25.7,299.494352
234,0.003487,0.0,25.7,299.291385
235,0.003599,50.0,25.7,299.087512
236,0.003547,0.0,25.7,298.858028
237,0.003356,0.0,25.7,298.765729
238,0.003337,37.5,25.7,298.611632
239,0.003413,0.0,25.7,298.432858
240,0.003930,14.3,25.7,298.105013
241,0.003249,0.0,25.7,298.063162
242,0.003168,0.0,25.7,298.054135
243,0.003448,37.5,25.7,297.890648
244,0.003700,0.0,25.7,297.576487
245,0.003800,0.0,25.7,297.312419
246,0.003396,33.3,25.7,297.401748
247,0.003679,0.0,25.7,296.993803
248,0.004066,33.3,25.7,296.604545
249,0.003420,0.0,25.7,296.476819
250,0.003181,0.0,25.7,296.477503
251,0.004872,16.7,25.7,296.017847
252,0.003717,0.0,25.7,295.609123
253,0.003606,28.6,25.7,295.408056
254,0.003394,0.0,25.7,295.263006
255,0.003828,0.0,25.7,295.016503
256,0.004322,33.3,25.7,294.595459
257,0.003489,0.0,25.7,294.471805
258,0.003574,28.6,25.7,294.297819
259,0.003121,0.0,25.7,294.313040
260,0.003732,0.0,25.7,294.021833
261,0.003579,37.5,25.7,293.870943
262,0.003305,0.0,25.7,293.814340
263,0.003817,25.0,25.7,293.559624
264,0.003993,0.0,25.7,293.402478
265,0.003269,0.0,25.7,293.212259
266,0.003063,28.6,25.7,293.278828
267,0.002668,0.0,25.7,293.445391
268,0.002722,0.0,25.7,293.489623
269,0.004124,22.2,25.7,293.156086
270,0.004071,0.0,25.7,292.814185
271,0.003481,37.5,25.7,292.730412
272,0.004093,0.0,25.7,292.481645
273,0.004360,12.5,25.7,291.943416
274,0.003554,0.0,25.7,291.815973
275,0.003304,0.0,25.7,291.758997
276,0.003784,25.0,25.7,291.549721
277,0.003509,0.0,25.7,291.587714
278,0.003815,14.3,25.7,291.184117
279,0.003201,0.0,25.7,291.169503
280,0.003783,0.0,25.7,290.934430
281,0.003721,28.6,25.7,290.768030
282,0.003278,0.0,25.7,290.749583
283,0.003268,0.0,25.7,290.691113
284,0.003781,25.0,25.7,290.527955
285,0.003416,0.0,25.7,290.412963
286,0.003556,0.0,25.7,290.323457
287,0.003206,0.0,25.7,290.306373
288,0.003329,0.0,25.7,290.250280
289,0.003313,28.6,25.7,290.191817
290,0.003486,0.0,25.7,290.100843
291,0.003424,0.0,25.7,290.034326
292,0.003419,16.7,25.7,289.948113
293,0.003231,0.0,25.7,289.944330
294,0.003898,14.3,25.7,289.706793
295,0.003363,0.0,25.7,289.669473
296,0.003551,0.0,25.7,289.543658
297,0.003175,28.6,25.7,289.554151
298,0.003161,0.0,25.7,289.567325
299,0.003354,0.0,25.7,289.498992
300,0.003074,28.6,25.7,289.547566
301,0.003399,0.0,25.7,289.475978
302,0.002895,0.0,25.7,289.573145
303,0.003222,33.3,25.7,289.543882
304,0.003641,0.0,25.7,289.383534
305,0.003340,0.0,25.7,289.309576
306,0.003281,28.6,25.7,289.323770
307,0.002975,0.0,25.7,289.391715
308,0.003245,0.0,25.7,289.320520
309,0.003192,16.7,25.7,289.319363
310,0.003685,0.0,25.7,289.151959
311,0.003180,37.5,25.7,289.176801
312,0.002948,0.0,25.7,289.253074
313,0.003352,0.0,25.7,289.189068
314,0.003730,25.0,25.7,289.005141
315,0.003380,0.0,25.7,288.957729
316,0.003101,0.0,25.7,289.018111
317,0.002833,42.9,25.7,289.102148
318,0.003115,0.0,25.7,289.061550
319,0.003634,0.0,25.7,288.990629
320,0.002790,16.7,25.7,289.128623
321,0.002735,0.0,25.7,289.261040
322,0.002479,0.0,25.7,289.455088
323,0.003013,33.3,25.7,289.388085
324,0.003543,0.0,25.7,289.381535
325,0.003428,0.0,25.7,289.308389
326,0.003194,16.7,25.7,289.298148
327,0.003787,0.0,25.7,289.134715
328,0.003503,16.7,25.7,289.026189
329,0.003142,0.0,25.7,289.089515
330,0.002697,0.0,25.7,289.225293
331,0.002639,0.0,25.7,289.375153
332,0.002723,33.3,25.7,289.494891
333,0.003011,0.0,25.7,289.498092
334,0.003584,0.0,25.7,289.408274
335,0.002884,50.0,25.7,289.513445
336,0.002630,0.0,25.7,289.674263
337,0.002381,0.0,25.7,289.846189
338,0.003054,20.0,25.7,290.015699
339,0.002744,0.0,25.7,290.041157
340,0.002464,0.0,25.7,290.235369
341,0.002308,0.0,25.7,290.442383
342,0.002397,40.0,25.7,290.673863
343,0.002508,0.0,25.7,290.817974
344,0.002912,0.0,25.7,290.900380
345,0.002897,33.3,25.7,290.984110
346,0.002503,0.0,25.7,291.162591
347,0.002430,0.0,25.7,291.350759
348,0.002399,0.0,25.7,291.554450
349,0.003283,20.0,25.7,291.472653
350,0.003016,0.0,25.7,291.536154
351,0.002550,0.0,25.7,291.711298
352,0.002387,33.3,25.7,291.913184
353,0.002424,0.0,25.7,292.102562
354,0.002652,0.0,25.7,292.209833
355,0.002952,20.0,25.7,292.256275
356,0.002792,0.0,25.7,292.438549
357,0.002651,0.0,25.7,292.482963
358,0.002558,0.0,25.7,292.636202
359,0.002872,42.9,25.7,292.643870
360,0.003721,0.0,25.7,292.455601
361,0.002917,0.0,25.7,292.533839
362,0.003080,42.9,25.7,292.560830
363,0.002723,0.0,25.7,292.684139
364,0.002866,0.0,25.7,292.743541
365,0.005100,40.0,25.7,292.264231
366,0.002939,0.0,25.7,292.429198
367,0.002635,33.3,25.7,292.482872
368,0.002414,0.0,25.7,292.658133
369,0.002715,0.0,25.7,292.774434
370,0.002638,0.0,25.7,292.903410
371,0.002751,20.0,25.7,292.997815
372,0.002689,0.0,25.7,293.123984
373,0.002651,0.0,25.7,293.235349
374,0.003379,25.0,25.7,293.143921
375,0.003046,0.0,25.7,293.175230
376,0.003327,0.0,25.7,293.221044
377,0.003713,25.0,25.7,293.072203
378,0.003777,0.0,25.7,292.812800
379,0.003317,0.0,25.7,292.753870
380,0.003230,16.7,25.7,292.738280
381,0.003241,0.0,25.7,292.716500
382,0.002961,28.6,25.7,292.735694
383,0.003537,0.0,25.7,292.636557
384,0.003661,0.0,25.7,292.373540
385,0.005161,36.4,25.8,292.014949
386,0.003829,0.0,25.8,291.859093
387,0.004157,28.6,25.9,291.633455
388,0.004031,0.0,25.8,291.385742
389,0.004095,37.5,25.8,291.134473
390,0.004057,0.0,25.8,290.959118
391,0.003153,0.0,25.8,290.971788
392,0.003356,37.5,25.8,290.919110
393,0.004344,0.0,25.7,290.530001
394,0.005237,20.0,25.7,290.261723
395,0.003516,0.0,25.7,290.061146
396,0.003659,37.5,25.8,290.067634
397,0.003946,0.0,25.8,289.901977
398,0.004359,37.5,25.8,289.511372
399,0.003536,0.0,25.8,289.454164
400,0.003378,0.0,25.8,289.396765
401,0.003877,33.3,25.8,289.235085
402,0.003712,0.0,25.8,289.108838
403,0.003175,0.0,25.8,289.123065
404,0.003093,16.7,25.8,289.143637
405,0.003369,0.0,25.8,289.075928
406,0.003242,0.0,25.8,289.057643
407,0.003133,16.7,25.8,289.074298
408,0.003153,0.0,25.8,289.045219
409,0.003476,40.0,25.8,288.987757
410,0.003262,0.0,25.8,288.983764
411,0.002777,0.0,25.8,289.072879
412,0.003042,20.0,25.8,289.075660
413,0.002785,0.0,25.8,289.166206
414,0.003142,0.0,25.8,289.131434
415,0.004097,33.3,25.8,288.932431
416,0.003655,0.0,25.8,288.846458
417,0.003085,0.0,25.8,288.871068
418,0.003540,25.0,25.8,288.778316
419,0.003475,0.0,25.8,288.712766
420,0.003075,16.7,25.8,288.748855
421,0.002947,0.0,25.8,288.805989
422,0.002762,0.0,25.8,288.897481
423,0.003577,28.6,25.8,288.778481
424,0.003519,0.0,25.8,288.716845
425,0.003417,0.0,25.8,288.673942
426,0.003411,37.5,25.8,288.622348
427,0.004098,0.0,25.8,288.521969
428,0.003558,0.0,25.8,288.351894
429,0.002820,20.0,25.8,288.433374
430,0.002845,0.0,25.8,288.509213
431,0.002783,0.0,25.8,288.593908
432,0.003156,33.3,25.8,288.584558
433,0.003137,0.0,25.8,288.601941
434,0.003020,0.0,25.8,288.652290
435,0.002769,33.3,25.8,288.746607
436,0.002659,0.0,25.8,288.844795
437,0.003302,0.0,25.8,288.822946
438,0.003074,37.5,25.8,288.840159
439,0.002255,0.0,25.8,289.038987
440,0.002763,0.0,25.8,289.125395
441,0.002663,20.0,25.8,289.219422
442,0.003175,0.0,25.8,289.206570
443,0.003397,0.0,25.8,289.170329
444,0.002965,33.3,25.8,289.228831
445,0.002686,0.0,25.8,289.332341
446,0.002706,0.0,25.8,289.394669
447,0.003186,0.0,25.8,289.424036
448,0.002747,16.7,25.8,289.506393
449,0.002810,0.0,25.8,289.577965
450,0.002672,0.0,25.8,289.692110
451,0.002597,20.0,25.8,289.796160
452,0.003259,0.0,25.8,289.865960
453,0.002692,0.0,25.8,289.896334
454,0.003026,16.7,25.8,289.913472
455,0.003103,0.0,25.8,289.942430
456,0.002658,0.0,25.8,290.041667
457,0.003138,28.6,25.8,290.054178
458,0.002569,0.0,25.8,290.180733
459,0.003059,0.0,25.8,290.187474
460,0.002975,20.0,25.8,290.227536
461,0.003332,0.0,25.8,290.177743
462,0.003082,0.0,25.8,290.217259
463,0.002787,0.0,25.8,290.301914
464,0.003122,0.0,25.8,290.305425
465,0.002766,0.0,25.8,290.395415
466,0.003300,16.7,25.8,290.345220
467,0.002946,0.0,25.8,290.418917
468,0.002475,0.0,25.8,290.560404
469,0.002515,0.0,25.8,290.683555
470,0.002795,33.3,25.8,290.756530
471,0.002909,0.0,25.8,290.763270
472,0.003231,0.0,25.8,290.769768
473,0.003121,28.6,25.8,290.791454
474,0.002562,0.0,25.8,290.915735
475,0.002665,0.0,25.8,291.004570
476,0.003767,14.3,25.8,290.878274
477,0.002872,0.0,25.8,290.945339
478,0.002937,0.0,25.8,291.044853
479,0.004808,58.3,25.8,290.638226
480,0.004243,0.0,25.8,290.457519
481,0.002995,33.3,25.8,290.513412
482,0.002729,0.0,25.8,290.572102
483,0.002510,0.0,25.8,290.701178
484,0.002754,20.0,25.8,290.758313
485,0.002969,0.0,25.8,290.782103
486,0.002709,0.0,25.8,290.878211
487,0.002581,0.0,25.8,290.993139
488,0.002650,33.3,25.8,291.091830
489,0.002696,0.0,25.8,291.162446
490,0.003123,0.0,25.8,291.255838
491,0.002825,20.0,25.8,291.251380
492,0.005944,0.0,25.8,290.815562
493,0.003924,25.0,25.8,290.597586
494,0.003070,0.0,25.8,290.629884
495,0.003359,0.0,25.8,290.603229
496,0.002491,33.3,25.8,290.727625
497,0.003223,0.0,25.8,290.725878
498,0.003517,0.0,25.8,290.633203
499,0.003410,28.6,25.8,290.581538
500,0.003043,0.0,25.8,290.632688
501,0.002708,0.0,25.8,290.724793
502,0.002440,33.3,25.8,290.839527
503,0.003206,0.0,25.8,290.811960
504,0.003328,0.0,25.8,290.789587
505,0.003384,28.6,25.8,290.757448
506,0.003261,0.0,25.8,290.741532
507,0.003975,14.3,25.8,290.668021
508,0.003406,0.0,25.8,290.547641
509,0.003113,0.0,25.8,290.573815
510,0.002687,20.0,25.8,290.665518
511,0.002578,0.0,25.8,290.767610
512,0.003302,0.0,25.8,290.738201
513,0.002850,0.0,25.8,290.857535
514,0.002933,42.9,25.8,290.831030
515,0.002626,0.0,25.8,290.944074
516,0.002677,0.0,25.8,291.032696
517,0.003342,16.7,25.8,290.989807
518,0.002749,0.0,25.8,291.074322
519,0.003109,0.0,25.8,291.079566
520,0.002665,33.3,25.8,291.174714
521,0.002677,0.0,25.8,291.256980
522,0.003014,0.0,25.8,291.277272
523,0.002938,28.6,25.8,291.320082
524,0.003207,0.0,25.8,291.291301
525,0.003180,0.0,25.8,291.294384
526,0.003306,28.6,25.8,291.271303
527,0.003036,0.0,25.8,291.290572
528,0.003404,0.0,25.8,291.235143
529,0.003503,14.3,25.8,291.178914
530,0.003226,0.0,25.8,291.161964
531,0.003336,0.0,25.8,291.134004
532,0.003197,44.4,25.8,291.141745
533,0.003380,0.0,25.8,291.094411
534,0.003036,0.0,25.8,291.079836
535,0.003626,16.7,25.8,291.018208
536,0.002882,0.0,25.8,291.078816
537,0.002626,0.0,25.8,291.171742
538,0.002716,20.0,25.8,291.243367
539,0.003005,0.0,25.8,291.243043
540,0.003563,0.0,25.8,291.190712
541,0.002823,20.0,25.8,291.259334
542,0.002780,0.0,25.8,291.329565
543,0.002721,0.0,25.8,291.368219
544,0.003192,16.7,25.8,291.309563
545,0.003489,0.0,25.8,291.287108
546,0.002984,0.0,25.8,291.311793
547,0.002839,33.3,25.8,291.378351
548,0.002696,0.0,25.8,291.432095
549,0.003406,0.0,25.8,291.329373
550,0.003248,28.6,25.8,291.366431
551,0.002839,0.0,25.8,291.429784
552,0.002547,0.0,25.8,291.532026
553,0.002580,50.0,25.8,291.616479
554,0.003484,0.0,25.8,291.513089
555,0.003366,0.0,25.8,291.506629
556,0.003093,28.6,25.8,291.535760
557,0.002584,0.0,25.8,291.699452
558,0.002821,0.0,25.8,291.676690
559,0.003405,16.7,25.8,291.605695
560,0.003459,0.0,25.8,291.580481
561,0.002878,0.0,25.8,291.626403
562,0.003223,28.6,25.8,291.622559
563,0.003057,0.0,25.8,291.622042
564,0.003285,0.0,25.8,291.530350
565,0.003654,37.5,25.8,291.574871
566,0.003135,0.0,25.8,291.527177
567,0.002975,16.7,25.8,291.617847
568,0.003076,0.0,25.8,291.559491
569,0.002874,0.0,25.8,291.592220
570,0.002631,0.0,25.8,291.671271
571,0.002471,33.3,25.8,291.777705
572,0.002413,0.0,25.8,291.954884
573,0.003232,0.0,25.8,291.869268
574,0.003317,28.6,25.8,291.827679
575,0.003237,0.0,25.8,291.838398
576,0.002576,0.0,25.8,291.939611
577,0.002742,20.0,25.8,292.060914
578,0.002801,0.0,25.8,292.061761
579,0.002918,0.0,25.8,292.091550
580,0.002735,20.0,25.8,292.163729
581,0.002490,0.0,25.8,292.262717
582,0.002726,0.0,25.8,292.388431
583,0.002683,0.0,25.8,292.397660
584,0.002738,20.0,25.8,292.473020
585,0.002734,0.0,25.8,292.534629
586,0.002663,0.0,25.8,292.617894
587,0.002512,33.3,25.8,292.690275
588,0.003542,0.0,25.8,292.640965
589,0.005481,22.2,25.8,292.295330
590,0.003059,0.0,25.8,292.321107
591,0.002850,0.0,25.8,292.367903
592,0.002744,0.0,25.8,292.416071
593,0.003112,16.7,25.8,292.439987
594,0.002534,0.0,25.8,292.498369
595,0.002949,0.0,25.8,292.558601
596,0.003212,16.7,25.8,292.552802
597,0.002722,0.0,25.8,292.629349
598,0.002495,0.0,25.8,292.734580
599,0.002764,42.9,25.8,292.796910
600,0.002635,0.0,25.8,292.864068
601,0.002653,0.0,25.8,292.918847
602,0.003019,28.6,25.8,292.941820
603,0.003161,0.0,25.8,292.936082
604,0.002810,0.0,25.8,292.990836
605,0.002534,0.0,25.8,293.069661
606,0.002688,20.0,25.8,293.107027
607,0.003129,0.0,25.8,293.137090
608,0.002876,0.0,25.8,293.243417
609,0.002505,25.0,25.8,293.289045
610,0.002451,0.0,25.8,293.395523
611,0.002581,0.0,25.8,293.466305
612,0.003229,37.5,25.8,293.452626
613,0.002648,0.0,25.8,293.534605
614,0.002606,0.0,25.8,293.621953
615,0.002457,0.0,25.8,293.720306
616,0.002597,20.0,25.8,293.806711
617,0.003231,0.0,25.8,293.759444
618,0.003079,0.0,25.8,293.783083
619,0.002727,33.3,25.8,293.855401
620,0.002383,0.0,25.8,293.968822
621,0.002558,0.0,25.8,294.047769
622,0.003272,16.7,25.8,294.017414
623,0.003428,0.0,25.8,294.040788
624,0.002960,0.0,25.8,294.016819
625,0.002503,42.9,25.8,294.113621
626,0.002530,0.0,25.8,294.199859
627,0.003243,0.0,25.8,294.162662
628,0.003538,28.6,25.8,294.128942
629,0.002570,0.0,25.8,294.217345
630,0.002946,0.0,25.8,294.247873
631,0.002646,0.0,25.8,294.316207
632,0.002767,42.9,25.8,294.365036
633,0.002799,0.0,25.8,294.420126
634,0.002902,0.0,25.8,294.458237
635,0.002670,20.0,25.8,294.528446
636,0.002431,0.0,25.8,294.634879
637,0.002776,0.0,25.8,294.619660
638,0.003491,33.3,25.8,294.592459
639,0.002779,0.0,25.8,294.648606
640,0.002621,0.0,25.8,294.727087
641,0.002405,0.0,25.8,294.797736
642,0.003193,16.7,25.8,294.802568
643,0.003055,0.0,25.8,294.820277
644,0.002832,0.0,25.8,294.858660
645,0.002662,33.3,25.8,294.939661
646,0.002525,0.0,25.8,295.027877
647,0.002744,0.0,25.8,295.077525
648,0.002615,33.3,25.8,295.152195
649,0.002657,0.0,25.8,295.209832
650,0.002958,0.0,25.8,295.241190
651,0.002472,0.0,25.8,295.333299
652,0.002571,20.0,25.8,295.404662
653,0.002904,0.0,25.8,295.444829
654,0.002501,0.0,25.8,295.536711
655,0.002916,33.3,25.8,295.554807
656,0.002884,0.0,25.8,295.597364
657,0.002519,0.0,25.8,295.684596
658,0.002958,16.7,25.8,295.752090
659,0.003090,0.0,25.8,295.698930
660,0.003074,0.0,25.8,295.693193
661,0.003207,28.6,25.8,295.681450
662,0.002986,0.0,25.8,295.689990
663,0.003388,0.0,25.8,295.642295
664,0.003432,16.7,25.8,295.616378
665,0.002847,0.0,25.8,295.653645
666,0.002780,0.0,25.8,295.705115
667,0.003439,44.4,25.8,295.641151
668,0.003968,0.0,25.8,295.512436
669,0.002974,0.0,25.8,295.556739
670,0.003284,37.5,25.8,295.523675
671,0.003273,0.0,25.8,295.499031
672,0.002970,0.0,25.8,295.521400
673,0.002717,33.3,25.8,295.595018
674,0.002462,0.0,25.8,295.687752
675,0.002906,0.0,25.8,295.708441
676,0.002816,33.3,25.8,295.743108
677,0.002937,0.0,25.8,295.773397
678,0.002540,0.0,25.8,295.854751
679,0.002481,20.0,25.8,295.928068
680,0.002671,0.0,25.8,296.038443
681,0.002822,0.0,25.8,296.020222
682,0.003171,0.0,25.8,296.010235
683,0.002919,42.9,25.8,296.054453
684,0.002219,0.0,25.8,296.174670
685,0.002929,0.0,25.8,296.191725
686,0.003235,16.7,25.8,296.159737
687,0.003596,0.0,25.8,296.096781
688,0.002982,0.0,25.8,296.125687
689,0.003063,16.7,25.8,296.132300
690,0.002920,0.0,25.8,296.157289
691,0.003670,0.0,25.8,296.045765
692,0.003259,50.0,25.8,296.110241
693,0.003435,0.0,25.8,296.068759
694,0.003277,16.7,25.8,296.047429
695,0.003523,0.0,25.8,295.923569
696,0.005214,0.0,25.8,295.645918
697,0.003527,37.5,25.8,295.610938
