Request,Execution Time (s),CPU (%),Memory (%),Requests/s
159,0.003429,0.0,30.9,197.335033
160,0.003831,0.0,30.9,197.701381
161,0.004443,25.0,30.9,197.650075
162,0.004149,0.0,30.9,197.917543
163,0.003746,25.0,30.9,197.984898
164,0.004660,0.0,30.9,198.063567
165,0.004487,62.5,30.9,198.113210
166,0.004563,0.0,30.9,198.154779
167,0.004316,53.8,30.9,198.257238
168,0.003336,0.0,30.9,198.609165
169,0.002942,0.0,30.9,199.045144
170,0.004053,25.0,30.9,199.167912
171,0.004041,0.0,30.9,199.339464
172,0.004348,25.0,30.9,199.420742
173,0.004273,0.0,30.9,199.534994
174,0.004060,14.3,30.9,199.672368
175,0.003802,0.0,30.9,199.886114
176,0.003219,0.0,30.9,200.242968
177,0.003164,37.5,30.9,200.604687
178,0.005214,0.0,30.9,200.447380
179,0.003831,14.3,30.9,200.659246
180,0.002711,0.0,30.9,201.131468
181,0.004630,0.0,30.9,201.107254
182,0.004462,22.2,30.9,201.154315
183,0.004344,0.0,30.9,201.232217
184,0.004032,25.0,30.9,201.374204
185,0.003496,0.0,30.9,201.613445
186,0.004320,45.5,30.9,201.683585
187,0.003559,0.0,30.9,201.946262
188,0.004428,0.0,30.9,201.956938
189,0.003949,33.3,30.9,202.118383
190,0.003910,0.0,30.9,202.268781
191,0.006105,62.5,30.9,201.493728
192,0.006951,30.0,30.9,201.442925
193,0.004732,0.0,30.9,201.440384
194,0.004107,12.5,30.9,201.569107
195,0.003798,0.0,30.9,201.741397
196,0.005131,12.5,30.9,201.618667
197,0.004269,0.0,30.9,201.709976
198,0.004409,14.3,30.9,201.767987
199,0.002761,0.0,30.9,202.176505
200,0.004185,0.0,30.9,202.251854
201,0.003795,28.6,30.9,202.421141
202,0.004674,0.0,30.9,202.418465
203,0.004104,36.4,30.9,202.527326
204,0.004524,0.0,30.9,202.478145
205,0.005140,36.4,30.9,202.415076
206,0.004317,0.0,30.9,202.493220
207,0.003653,16.7,30.9,202.696420
208,0.002786,0.0,30.9,203.033069
209,0.003153,0.0,30.9,203.331562
210,0.004526,30.0,30.9,203.356626
211,0.004082,0.0,30.9,203.445324
212,0.004736,25.0,30.9,203.419138
213,0.004169,0.0,30.9,203.518492
214,0.006147,75.0,30.9,203.177030
215,0.004266,0.0,30.9,203.242998
216,0.004571,50.0,30.9,203.241898
217,0.003828,0.0,30.9,203.401005
218,0.004298,12.5,30.9,203.553414
219,0.004858,0.0,30.9,203.397074
220,0.003438,0.0,30.9,203.605418
221,0.004071,14.3,30.9,203.713040
222,0.004027,0.0,30.9,203.800577
223,0.004079,25.0,30.9,203.897759
224,0.003986,0.0,30.9,204.106907
225,0.003673,25.0,30.9,204.194197
226,0.004361,0.0,30.9,204.178089
227,0.004366,12.5,30.9,204.240169
228,0.004508,0.0,30.9,204.264387
229,0.004557,0.0,30.9,204.227587
