Request,Execution Time (s),CPU (%),Memory (%),Requests/s
76,0.003083,0.0,21.8,306.751642
77,0.002419,0.0,21.8,307.492388
78,0.004443,30.0,21.8,306.146987
79,0.002820,0.0,21.8,305.960496
80,0.002302,0.0,21.8,306.953729
81,0.002416,40.0,21.8,307.684931
82,0.001901,0.0,21.8,309.042633
83,0.002097,0.0,21.8,309.987046
84,0.002591,0.0,21.8,310.412442
85,0.002595,20.0,21.8,310.864190
86,0.001939,0.0,21.8,312.531804
87,0.002774,0.0,21.8,312.465276
88,0.001955,0.0,21.8,313.663443
89,0.001755,66.7,21.8,315.391045
90,0.003195,0.0,21.8,314.563887
91,0.002577,0.0,21.8,315.472243
92,0.002313,20.0,21.8,315.771014
93,0.001933,0.0,21.8,316.667145
94,0.002520,0.0,21.8,317.054510
95,0.003549,0.0,21.8,316.136595
96,0.003755,25.0,21.8,315.090484
97,0.002684,0.0,21.8,315.660201
98,0.001993,0.0,21.8,316.680015
99,0.001864,25.0,21.8,317.831293
100,0.003181,0.0,21.8,317.427345
101,0.003793,0.0,21.8,316.524755
102,0.004394,68.4,21.8,315.047224
103,0.002276,0.0,21.8,315.786047
104,0.001852,0.0,21.8,316.842566
105,0.003313,16.7,21.8,316.407739
106,0.001957,0.0,21.8,317.420904
107,0.002414,0.0,21.8,318.248496
108,0.002012,0.0,21.8,318.796858
109,0.002297,0.0,21.8,319.390319
110,0.001956,33.3,21.8,320.311249
111,0.001969,0.0,21.8,321.142552
112,0.002184,0.0,21.8,321.856014
113,0.001765,0.0,21.8,322.932904
114,0.003397,28.6,21.8,322.256497
115,0.003438,0.0,21.8,321.815610
116,0.002017,0.0,21.8,322.646472
117,0.002150,40.0,21.8,323.181442
118,0.002398,0.0,21.8,323.648112
119,0.002164,0.0,21.8,324.281137
120,0.003344,0.0,21.8,323.706378
121,0.003123,28.6,21.8,323.516562
122,0.003320,0.0,21.8,323.070209
123,0.003137,0.0,21.8,322.657334
124,0.002752,42.9,21.8,322.758102
125,0.002552,0.0,21.8,323.183308
126,0.002173,0.0,21.8,323.789031
127,0.002105,20.0,21.8,324.463113
128,0.002919,0.0,21.8,324.343522
129,0.002046,0.0,21.8,325.081826
130,0.002334,0.0,21.8,325.530404
131,0.003368,16.7,21.8,325.032520
132,0.002245,0.0,21.8,325.551851
133,0.001881,0.0,21.8,326.274017
134,0.003139,0.0,21.8,326.372000
135,0.002281,50.0,21.8,326.575351
136,0.001870,0.0,21.8,327.365760
137,0.002183,0.0,21.8,327.786920
138,0.002257,0.0,21.8,328.325536
139,0.003655,25.0,21.8,327.565301
140,0.003135,0.0,21.8,327.392253
141,0.001955,0.0,21.8,328.106677
142,0.001945,40.0,21.8,328.814461
143,0.002315,0.0,21.8,329.166139
144,0.003091,0.0,21.8,328.924173
145,0.003294,0.0,21.8,328.468963
146,0.002573,20.0,21.8,328.676688
147,0.003246,0.0,21.8,328.375984
148,0.003335,0.0,21.8,327.930137
149,0.002409,42.9,21.8,328.149892
150,0.002649,0.0,21.8,328.320738
151,0.003175,0.0,21.8,328.100991
152,0.002043,20.0,21.8,328.701787
153,0.005405,0.0,21.8,326.757324
154,0.002706,0.0,21.8,326.768754
155,0.003939,40.0,21.8,325.938921
156,0.002222,0.0,21.8,326.401724
157,0.001934,0.0,21.8,327.054892
158,0.001957,40.0,21.8,327.685995
159,0.003636,0.0,21.8,326.969894
160,0.003822,0.0,21.8,326.355297
161,0.003485,16.7,21.8,325.848840
162,0.002493,0.0,21.8,326.105459
163,0.002236,0.0,21.8,326.565102
164,0.002651,16.7,21.8,326.383143
165,0.003217,0.0,21.8,326.122733
166,0.003649,0.0,21.8,325.686763
167,0.002343,50.0,21.8,326.043225
168,0.002141,0.0,21.8,326.490278
169,0.003595,0.0,21.8,325.910333
170,0.003762,37.5,21.8,325.205539
171,0.002429,0.0,21.8,325.574357
172,0.002165,0.0,21.8,326.022197
173,0.002046,0.0,21.8,326.531154
174,0.002139,50.0,21.8,326.977363
175,0.003549,0.0,21.8,326.450273
176,0.002629,0.0,21.8,326.618432
177,0.003061,16.7,21.8,326.526435
178,0.001859,0.0,21.8,327.140270
179,0.001943,0.0,21.8,327.695160
180,0.002157,0.0,21.8,328.093107
181,0.002878,20.0,21.8,327.953483
182,0.002506,0.0,21.8,328.164019
183,0.002167,0.0,21.8,328.557500
184,0.001954,0.0,21.8,329.114847
185,0.002170,25.0,21.8,329.465486
186,0.002099,0.0,21.8,329.858412
187,0.004376,0.0,21.8,328.852195
188,0.002785,20.0,21.8,328.878718
189,0.002339,0.0,21.8,329.188645
190,0.002062,0.0,21.8,329.656993
191,0.001966,0.0,21.8,330.158757
192,0.002998,33.3,21.8,329.984223
193,0.002608,0.0,21.8,330.030317
194,0.003380,0.0,21.8,329.940234
195,0.003735,28.6,21.8,329.162815
196,0.003027,0.0,21.8,329.000039
197,0.004008,0.0,21.8,328.297772
198,0.004190,25.0,21.8,327.394899
199,0.004267,0.0,21.8,326.740774
200,0.002121,0.0,21.8,327.116363
201,0.003515,16.7,21.8,326.691216
202,0.002422,0.0,21.8,326.888191
203,0.002620,0.0,21.8,327.004697
204,0.003656,14.3,21.8,326.577526
205,0.004711,0.0,21.8,325.505046
206,0.002367,42.9,21.8,325.839246
207,0.002484,0.0,21.8,326.012655
208,0.002886,0.0,21.8,326.011859
209,0.002487,0.0,21.8,326.223749
210,0.003657,28.6,21.8,325.746727
211,0.002288,0.0,21.8,326.008074
212,0.002209,0.0,21.8,326.387129
213,0.002286,33.3,21.8,326.541465
214,0.003412,0.0,21.8,326.306966
215,0.001986,0.0,21.8,326.715879
216,0.002194,0.0,21.8,327.069348
217,0.002043,25.0,21.8,327.486875
218,0.001824,0.0,21.8,328.009020
219,0.001805,0.0,21.8,328.532624
220,0.001996,0.0,21.8,328.939338
221,0.003293,44.4,21.8,328.713971
222,0.002141,0.0,21.8,329.023024
223,0.002073,0.0,21.8,329.404689
224,0.002306,0.0,21.8,329.655380
225,0.002921,42.9,21.8,329.646778
226,0.001891,0.0,21.8,330.075581
227,0.003108,0.0,21.8,329.854433
228,0.002514,0.0,21.8,329.986992
229,0.003524,16.7,21.8,329.669353
230,0.002165,0.0,21.8,330.150748
231,0.002188,0.0,21.8,330.304180
232,0.003563,37.5,21.8,329.862048
233,0.003532,0.0,21.8,329.555852
234,0.003795,0.0,21.8,328.968217
235,0.002532,42.9,21.8,329.104295
236,0.002366,0.0,21.8,329.325647
237,0.003368,0.0,21.8,328.929316
238,0.003291,37.5,21.8,328.717168
239,0.002329,0.0,21.8,329.003456
240,0.002862,0.0,21.8,328.987382
241,0.001902,25.0,21.8,329.428058
242,0.003199,0.0,21.8,329.101545
243,0.002486,0.0,21.8,329.287372
244,0.002236,0.0,21.8,329.585416
245,0.003200,28.6,21.8,329.417953
246,0.002759,0.0,21.8,329.434305
247,0.003112,0.0,21.8,329.305697
248,0.002951,0.0,21.8,329.390978
249,0.002835,0.0,21.8,329.210158
250,0.001974,0.0,21.8,329.599920
251,0.003220,28.6,21.8,329.351875
252,0.002706,0.0,21.8,329.410180
253,0.004025,0.0,21.8,328.746721
254,0.003975,25.0,21.8,328.203923
255,0.003353,0.0,21.8,328.013541
256,0.002651,0.0,21.8,328.104249
257,0.001863,25.0,21.8,328.483635
258,0.002274,0.0,21.8,328.735270
259,0.002505,0.0,21.8,328.867622
260,0.002873,0.0,21.8,328.865120
261,0.002426,25.0,21.8,329.037200
262,0.001826,0.0,21.8,329.465357
263,0.001779,0.0,21.8,329.880411
264,0.002032,0.0,21.8,330.200869
265,0.003659,25.0,21.8,329.833251
266,0.002044,0.0,21.8,330.185386
267,0.001923,0.0,21.8,330.560605
268,0.001807,0.0,21.8,330.998768
269,0.001779,33.3,21.8,331.423822
270,0.001873,0.0,21.8,331.730452
271,0.002367,0.0,21.8,331.968371
272,0.002705,0.0,21.8,331.993358
273,0.001930,25.0,21.8,332.357969
274,0.002049,0.0,21.8,332.680451
275,0.001782,0.0,21.8,333.105647
276,0.003058,0.0,21.8,332.964377
277,0.001950,0.0,21.8,333.301645
278,0.001987,50.0,21.8,333.657881
279,0.002578,0.0,21.8,333.733404
280,0.002760,0.0,21.8,333.749985
281,0.001850,0.0,21.8,334.115684
282,0.002684,42.9,21.8,334.179823
283,0.001989,0.0,21.8,334.477490
284,0.002041,0.0,21.8,334.787041
285,0.002605,0.0,21.8,334.823639
286,0.003203,37.5,21.8,334.665764
287,0.002126,0.0,21.8,334.941565
288,0.001806,0.0,21.8,335.338366
289,0.003410,40.0,21.8,335.029696
290,0.003126,0.0,21.9,334.926485
291,0.003145,0.0,21.9,334.746817
292,0.001948,25.0,21.9,335.050098
293,0.002468,0.0,21.9,335.168565
294,0.002766,0.0,21.9,335.166289
295,0.001986,0.0,21.9,335.496645
296,0.001978,25.0,21.9,335.805341
297,0.001868,0.0,21.9,336.163767
298,0.003396,0.0,21.9,335.892115
299,0.002687,0.0,21.9,335.939628
300,0.003164,16.7,21.9,335.631763
301,0.003208,0.0,21.9,335.503569
302,0.002144,0.0,21.9,335.766326
303,0.002635,33.3,21.9,335.796023
304,0.001929,0.0,21.9,336.121122
305,0.001918,0.0,21.9,336.458516
306,0.003243,0.0,21.9,336.239214
307,0.004665,25.0,21.9,335.485921
308,0.002319,0.0,21.9,335.684697
309,0.003004,0.0,21.9,335.562304
310,0.003219,16.7,21.9,335.370274
311,0.002223,0.0,21.9,335.609499
312,0.001804,0.0,21.9,335.982562
313,0.002338,0.0,21.9,336.110274
314,0.001983,25.0,21.9,336.409299
315,0.002156,0.0,21.9,336.598354
316,0.002105,0.0,21.9,336.785053
317,0.003747,25.0,21.9,336.448592
318,0.003593,0.0,21.9,336.103054
319,0.002000,0.0,21.9,336.408817
320,0.002685,0.0,21.9,336.408301
321,0.003677,33.3,21.9,336.029962
322,0.002067,0.0,21.9,336.320573
323,0.002661,0.0,21.9,336.363673
324,0.002152,20.0,21.9,336.597163
325,0.001785,0.0,21.9,336.940269
326,0.002478,0.0,21.9,336.973667
327,0.002705,0.0,21.9,336.961661
328,0.002328,42.9,21.9,337.145267
329,0.002976,0.0,21.9,337.068814
330,0.002337,0.0,21.9,337.348418
331,0.001800,0.0,21.9,337.571544
332,0.002718,33.3,21.9,337.552227
333,0.002566,0.0,21.9,337.601234
334,0.001962,0.0,21.9,337.904716
335,0.001900,0.0,21.9,338.210102
336,0.002395,40.0,21.9,338.337213
337,0.001780,0.0,21.9,338.673137
338,0.001678,0.0,21.9,339.036192
339,0.001787,0.0,21.9,339.343040
340,0.003078,20.0,21.9,339.190902
341,0.003457,0.0,21.9,338.904584
342,0.002713,0.0,21.9,338.892338
343,0.002302,25.0,21.9,339.079206
344,0.003486,0.0,21.9,338.758110
345,0.002854,0.0,21.9,338.640654
346,0.004111,25.0,21.9,338.175127
347,0.002337,0.0,21.9,338.255197
348,0.003650,0.0,21.9,337.951701
349,0.002815,16.7,21.9,337.946081
350,0.002457,0.0,21.9,338.013090
351,0.002901,0.0,21.9,337.933694
352,0.002921,20.0,21.9,337.873574
353,0.002958,0.0,21.9,337.748468
354,0.003771,0.0,21.9,337.389632
355,0.002399,40.0,21.9,337.527728
356,0.003926,0.0,21.9,337.134610
357,0.002382,0.0,21.9,337.230662
358,0.004206,50.0,21.9,336.877754
359,0.003070,0.0,21.9,336.649731
360,0.002607,0.0,21.9,336.690639
361,0.002576,33.3,21.9,336.749079
362,0.003276,0.0,21.9,336.579199
363,0.002269,0.0,21.9,336.826376
364,0.002764,0.0,21.9,336.635314
365,0.002814,42.9,21.9,336.616624
366,0.003601,0.0,21.9,336.239583
367,0.003938,14.3,21.9,335.906990
368,0.002893,0.0,21.9,335.964495
369,0.003972,0.0,21.9,335.453702
370,0.002558,33.3,21.9,335.517334
371,0.003327,0.0,21.9,335.346113
372,0.002505,0.0,21.9,335.398115
373,0.003063,50.0,21.9,335.271501
374,0.002681,0.0,21.9,335.297957
375,0.002155,0.0,21.9,335.495221
376,0.003620,16.7,21.9,335.199279
377,0.004833,0.0,21.9,334.678807
378,0.003725,0.0,21.9,334.270766
379,0.002719,42.9,21.9,334.319388
380,0.003082,0.0,21.9,334.190251
381,0.002518,0.0,21.9,334.251879
382,0.002772,20.0,21.9,334.255598
383,0.003294,0.0,21.9,334.092457
384,0.003201,0.0,21.9,333.970069
385,0.003469,45.5,21.9,333.744354
386,0.002357,0.0,21.9,333.886719
387,0.002390,0.0,21.9,334.002695
388,0.001908,0.0,21.9,334.268792
389,0.002812,33.3,21.9,334.258430
390,0.002205,0.0,21.9,334.411710
391,0.002607,0.0,21.9,334.444400
392,0.003190,16.7,21.9,334.298750
393,0.003525,0.0,21.9,334.114683
394,0.002008,0.0,21.9,334.342790
395,0.002982,20.0,21.9,334.276945
396,0.001907,0.0,21.9,334.539755
397,0.002135,0.0,21.9,334.666465
398,0.003218,0.0,21.9,334.556655
399,0.002123,25.0,21.9,334.762771
400,0.002019,0.0,21.9,334.972388
401,0.001957,0.0,21.9,335.212952
402,0.001897,0.0,21.9,335.450527
403,0.002092,0.0,21.9,335.661727
404,0.002476,40.0,21.9,335.690362
405,0.002390,0.0,21.9,335.823925
406,0.001915,0.0,21.9,336.072765
407,0.002596,0.0,21.9,336.124138
408,0.002300,50.0,21.9,336.248001
409,0.001925,0.0,21.9,336.495393
410,0.004792,0.0,21.9,335.859799
411,0.003285,16.7,21.9,335.756590
412,0.002094,0.0,21.9,335.951049
413,0.002559,0.0,21.9,336.016272
414,0.003630,16.7,21.9,335.749987
415,0.002567,0.0,21.9,335.799495
416,0.002286,0.0,21.9,335.931287
417,0.002128,0.0,21.9,336.118284
418,0.002075,40.0,21.9,336.314787
419,0.001851,0.0,21.9,336.565616
420,0.002881,0.0,21.9,336.525179
421,0.003409,16.7,21.9,336.288596
422,0.002393,0.0,21.9,336.388512
423,0.002180,0.0,21.9,336.553248
424,0.002813,0.0,21.9,336.557167
425,0.003908,72.2,21.9,336.255377
426,0.005819,0.0,21.9,335.335184
427,0.002837,50.0,21.9,335.311440
428,0.002179,0.0,21.9,335.485500
429,0.002881,0.0,21.9,335.419222
430,0.002431,20.0,21.9,335.632178
431,0.002322,0.0,21.9,335.666250
432,0.002552,0.0,21.9,335.723497
433,0.001917,0.0,21.9,335.938446
434,0.002809,42.9,21.9,335.930966
435,0.002747,0.0,21.9,335.882024
436,0.003835,0.0,21.9,335.588100
437,0.003755,25.0,21.9,335.340139
438,0.002198,0.0,21.9,335.494134
439,0.001961,0.0,21.9,335.714211
440,0.003374,0.0,21.9,335.504181
441,0.003416,14.3,21.9,335.338767
442,0.003483,0.0,21.9,335.105559
443,0.002193,25.0,21.9,335.260310
444,0.002069,20.0,21.9,335.458974
445,0.002259,0.0,21.9,335.590714
446,0.002121,0.0,21.9,335.738657
447,0.003305,16.7,21.9,335.597956
448,0.001987,0.0,21.9,335.803968
449,0.002272,0.0,21.9,335.921030
450,0.002007,0.0,21.9,336.124187
451,0.001862,0.0,21.9,336.344387
452,0.001817,25.0,21.9,336.590670
453,0.003035,0.0,21.9,336.514254
454,0.002855,0.0,21.9,336.498850
455,0.001786,0.0,21.9,336.744522
456,0.001953,40.0,21.9,336.941029
457,0.004154,0.0,21.9,336.602179
458,0.004161,25.0,21.9,336.197041
459,0.003289,0.0,21.9,336.072078
460,0.001963,0.0,21.9,336.277698
461,0.004603,22.2,21.9,335.780022
462,0.003696,0.0,21.9,335.568202
463,0.002079,0.0,21.9,335.725481
464,0.003412,44.4,21.9,335.552246
465,0.002544,0.0,21.9,335.595533
466,0.002842,0.0,21.9,335.530035
467,0.003999,40.0,21.9,335.253489
468,0.002595,0.0,21.9,335.321976
469,0.003261,0.0,21.9,335.207083
470,0.002690,20.0,21.9,335.221993
471,0.001961,0.0,21.9,335.364889
472,0.003609,0.0,21.9,335.149639
473,0.003340,16.7,21.9,335.065453
474,0.003124,0.0,21.9,334.979745
475,0.002337,0.0,21.9,335.090459
476,0.003264,0.0,21.9,334.932997
477,0.003006,37.5,21.9,334.899067
478,0.001893,0.0,21.9,335.121702
479,0.001979,0.0,21.9,335.314038
480,0.002117,0.0,21.9,335.446090
481,0.002789,50.0,21.9,335.462470
482,0.003473,0.0,21.9,335.241462
483,0.002729,0.0,21.9,335.278596
484,0.002290,20.0,21.9,335.394806
485,0.002589,0.0,21.9,335.444503
486,0.001947,0.0,21.9,335.635646
487,0.001778,0.0,21.9,335.877687
488,0.002187,42.9,21.9,335.952695
489,0.003178,0.0,21.9,335.868017
490,0.002045,0.0,21.9,336.050508
491,0.002912,0.0,21.9,335.982205
492,0.002423,20.0,21.9,336.077946
493,0.002682,0.0,21.9,336.102591
494,0.003174,0.0,21.9,335.973060
495,0.002326,50.0,21.9,336.088525
496,0.002773,0.0,21.9,336.090956
497,0.003964,0.0,21.9,335.777756
498,0.002165,25.0,21.9,336.017606
499,0.003510,0.0,21.9,335.750103
500,0.002106,0.0,21.9,335.894349
501,0.001909,0.0,21.9,336.110058
502,0.003174,16.7,21.9,336.017904
503,0.001846,0.0,21.9,336.231757
504,0.001984,0.0,21.9,336.274356
505,0.004728,22.2,21.9,335.881931
506,0.002911,0.0,21.9,335.877436
507,0.002900,0.0,21.9,335.846277
508,0.002992,50.0,21.9,335.881047
509,0.004088,0.0,21.9,335.470872
510,0.003207,0.0,21.9,335.321982
511,0.002504,42.9,21.9,335.425799
512,0.002359,0.0,21.9,335.489279
513,0.002847,0.0,21.9,335.450420
514,0.002970,33.3,21.9,335.399198
515,0.002190,0.0,21.9,335.525661
516,0.002331,0.0,21.9,335.625390
517,0.002085,0.0,21.9,335.781302
518,0.002450,40.0,21.9,335.837990
519,0.003028,0.0,21.9,335.735489
520,0.002111,0.0,21.9,335.885528
521,0.002478,0.0,21.9,335.955101
522,0.002160,20.0,21.9,336.082774
523,0.001831,0.0,21.9,336.286285
524,0.003078,0.0,21.9,336.217988
525,0.002877,20.0,21.9,336.148080
526,0.003757,0.0,21.9,335.948940
527,0.002069,0.0,21.9,336.094009
528,0.002231,0.0,21.9,336.219255
529,0.002723,42.9,21.9,336.209825
530,0.002127,0.0,21.9,336.345660
531,0.002880,0.0,21.9,336.275996
532,0.002408,20.0,21.9,336.368245
533,0.002153,0.0,21.9,336.503905
534,0.002931,0.0,21.9,336.462169
535,0.002095,0.0,21.9,336.581116
536,0.003776,25.0,21.9,336.423087
537,0.002434,0.0,21.9,336.396625
538,0.002277,0.0,21.9,336.501285
539,0.003220,20.0,21.9,336.476566
540,0.003020,0.0,21.9,336.302470
541,0.002757,0.0,21.9,336.293141
542,0.002286,0.0,21.9,336.389539
543,0.003234,28.6,21.9,336.291171
544,0.002376,0.0,21.9,336.387465
545,0.002227,0.0,21.9,336.490445
546,0.003859,28.6,21.9,336.195924
547,0.003426,0.0,21.9,336.150103
548,0.002508,0.0,21.9,336.120337
549,0.003579,28.6,21.9,335.926138
550,0.004851,0.0,21.9,335.477810
551,0.003637,50.0,21.9,335.303875
552,0.002583,0.0,21.9,335.354966
553,0.002414,0.0,21.9,335.384597
554,0.002099,0.0,21.9,335.567531
555,0.003332,28.6,21.9,335.401119
556,0.002708,0.0,21.9,335.428440
557,0.002350,0.0,21.9,335.518153
558,0.002161,40.0,21.9,335.633822
559,0.002684,0.0,21.9,335.661964
560,0.001858,0.0,21.9,335.854602
561,0.003422,0.0,21.9,335.751109
562,0.002728,42.9,21.9,335.710813
563,0.001820,0.0,21.9,335.908987
564,0.001870,0.0,21.9,336.093702
565,0.001941,0.0,21.9,336.261074
566,0.002894,16.7,21.9,336.237563
567,0.003999,0.0,21.9,335.937017
568,0.002547,0.0,21.9,336.004883
569,0.001899,62.5,21.9,336.189804
570,0.002795,0.0,21.9,336.185833
571,0.002999,0.0,21.9,336.205803
572,0.002080,0.0,21.9,336.237015
573,0.004014,40.0,21.9,335.984559
574,0.002643,0.0,21.9,336.021353
575,0.002029,0.0,21.9,336.180807
576,0.002008,33.3,21.9,336.334332
577,0.001760,0.0,21.9,336.534630
578,0.002927,0.0,21.9,336.489565
579,0.002905,0.0,21.9,336.402303
580,0.003071,37.5,21.9,336.369423
581,0.002815,0.0,21.9,336.368231
582,0.001907,0.0,21.9,336.540526
583,0.002174,25.0,21.9,336.636987
584,0.003927,0.0,21.9,336.378354
585,0.002475,0.0,21.9,336.446895
586,0.002006,0.0,21.9,336.586889
587,0.002074,42.9,21.9,336.746004
588,0.002929,0.0,21.9,336.704829
589,0.002854,0.0,21.9,336.662933
590,0.002125,42.9,21.9,336.794822
591,0.002408,0.0,21.9,336.867394
592,0.001947,0.0,21.9,337.032135
593,0.001850,0.0,21.9,337.211201
594,0.002092,0.0,21.9,337.329737
595,0.001982,50.0,21.9,337.474652
596,0.002882,0.0,21.9,337.522018
597,0.003531,0.0,21.9,337.288775
598,0.002402,50.0,21.9,337.367141
599,0.001841,0.0,21.9,337.547288
600,0.001798,0.0,21.9,337.736772
601,0.001660,0.0,21.9,337.897390
602,0.003095,42.9,21.9,337.798751
603,0.002313,0.0,21.9,337.882760
604,0.003236,0.0,21.9,337.805379
605,0.003105,0.0,21.9,337.734851
606,0.002870,16.7,21.9,337.750825
607,0.002260,0.0,21.9,337.774993
608,0.001912,0.0,21.9,337.938570
609,0.003477,28.6,21.9,337.785887
610,0.002084,0.0,21.9,337.911696
611,0.002356,0.0,21.9,337.994431
612,0.003912,16.7,21.9,337.746871
613,0.002343,0.0,21.9,337.838935
614,0.001909,0.0,21.9,338.004553
615,0.001732,0.0,21.9,338.195864
616,0.001980,0.0,21.9,338.342855
617,0.002849,33.3,21.9,338.312229
618,0.002078,0.0,21.9,338.412790
619,0.002748,0.0,21.9,338.432996
620,0.001898,0.0,21.9,338.664270
621,0.002725,33.3,21.9,338.606016
622,0.003242,0.0,21.9,338.505843
623,0.001961,0.0,21.9,338.663459
624,0.002088,40.0,21.9,338.767738
625,0.003391,0.0,21.9,338.640568
626,0.002154,0.0,21.9,338.758303
627,0.002099,0.0,21.9,338.887142
628,0.002449,33.3,21.9,338.930298
629,0.001920,0.0,21.9,339.086431
630,0.003131,0.0,21.9,338.993400
631,0.002368,0.0,21.9,339.044289
632,0.002079,50.0,21.9,339.178554
633,0.002295,0.0,21.9,339.282321
634,0.002509,0.0,21.9,339.302291
635,0.002074,0.0,21.9,339.438357
636,0.002177,25.0,21.9,339.543804
637,0.001967,0.0,21.9,339.683100
638,0.001912,0.0,21.9,339.833811
639,0.003059,0.0,21.9,339.776435
640,0.003035,42.9,21.9,339.717538
641,0.002035,0.0,21.9,339.842860
642,0.003460,0.0,21.9,339.688263
643,0.002370,40.0,21.9,339.773491
644,0.002588,0.0,21.9,339.805652
645,0.002255,0.0,21.9,339.872515
646,0.002952,0.0,21.9,339.829027
647,0.002205,50.0,21.9,339.925503
648,0.002382,0.0,21.9,340.040112
649,0.002335,0.0,21.9,340.057815
650,0.002727,33.3,21.9,340.058031
651,0.001917,0.0,21.9,340.200224
652,0.001940,0.0,21.9,340.348623
653,0.001845,0.0,21.9,340.479976
654,0.005329,41.7,21.9,340.008728
655,0.002505,0.0,21.9,340.064194
656,0.002321,0.0,21.9,340.148394
657,0.002738,28.6,21.9,340.145027
658,0.002180,0.0,21.9,340.249568
659,0.003346,0.0,21.9,340.090112
660,0.003649,16.7,21.9,339.939344
661,0.002134,0.0,21.9,340.054607
662,0.003204,0.0,21.9,339.954526
663,0.002130,0.0,21.9,340.065478
664,0.002541,42.9,21.9,340.071906
665,0.002336,0.0,21.9,340.108214
666,0.002448,0.0,21.9,340.146326
667,0.003627,14.3,21.9,340.017503
668,0.002613,0.0,21.9,340.030483
669,0.003390,0.0,21.9,339.883530
670,0.003967,25.0,21.9,339.661340
671,0.003099,0.0,21.9,339.601070
672,0.003440,0.0,21.9,339.444006
673,0.003791,16.7,21.9,339.272221
674,0.004071,0.0,21.9,339.022022
675,0.002801,0.0,21.9,339.014137
676,0.003992,33.3,21.9,338.744473
677,0.004425,0.0,21.9,338.547824
678,0.003255,16.7,21.9,338.388057
679,0.003312,0.0,21.9,338.243212
680,0.004203,22.2,21.9,337.985610
681,0.003692,0.0,21.9,337.805444
682,0.002832,0.0,21.9,337.861794
683,0.002810,42.9,21.9,337.740394
684,0.002782,0.0,21.9,337.764917
685,0.002306,0.0,21.9,337.833817
686,0.002059,0.0,21.9,337.925046
687,0.004223,14.3,21.9,337.631047
688,0.005276,0.0,21.9,337.195322
689,0.003985,14.3,21.9,337.017610
690,0.003957,0.0,21.9,336.798264
691,0.002753,20.0,21.9,336.785406
692,0.002877,0.0,21.9,336.745079
693,0.003606,0.0,21.9,336.612387
694,0.002653,20.0,21.9,336.614502
695,0.003167,0.0,21.9,336.544443
696,0.002282,0.0,21.9,336.623993
697,0.003938,14.3,21.9,336.388409
