Request,Execution Time (s),CPU (%),Memory (%),Requests/s
1,0.007363,0.0,23.3,117.402004
2,0.003489,0.0,23.3,161.645785
3,0.002587,20.0,23.3,198.600208
4,0.003368,0.0,23.3,212.606650
5,0.002600,0.0,23.3,231.629684
6,0.002755,50.0,23.3,241.371008
7,0.002222,0.0,23.3,256.368834
8,0.002274,0.0,23.3,270.358244
9,0.002328,0.0,23.3,279.008515
10,0.002996,16.7,23.3,282.728394
11,0.002471,0.0,23.3,289.325833
12,0.003775,0.0,23.3,284.631360
13,0.002284,42.9,23.3,291.935451
14,0.001810,0.0,23.3,300.987514
15,0.001835,0.0,23.3,308.884688
16,0.003054,0.0,23.3,308.631641
17,0.002285,40.0,23.3,313.138350
18,0.002941,0.0,23.3,312.679784
19,0.002579,0.0,23.3,316.965472
20,0.002456,20.0,23.3,317.849029
21,0.001859,0.0,23.3,322.943969
22,0.003019,0.0,23.3,322.462880
23,0.002303,0.0,23.3,325.296628
24,0.002633,25.0,23.3,325.800707
25,0.002305,0.0,23.3,328.423057
26,0.001959,0.0,23.3,332.340557
27,0.002204,0.0,23.3,336.182818
28,0.002626,20.0,23.3,334.979640
29,0.002057,0.0,23.3,337.965552
30,0.001903,0.0,23.3,341.313890
31,0.002620,0.0,23.3,341.065622
32,0.003443,44.4,23.3,338.344970
33,0.003577,0.0,23.3,335.116995
34,0.002115,0.0,23.3,337.712834
35,0.002458,33.3,23.3,338.627963
36,0.003606,0.0,23.3,335.579369
37,0.003529,0.0,23.3,333.153538
38,0.002387,55.6,23.3,334.356825
39,0.002315,0.0,23.3,335.700636
40,0.001965,0.0,23.3,337.891994
41,0.002859,0.0,23.3,337.571726
42,0.005534,25.0,23.3,328.801693
43,0.002911,0.0,23.3,330.267415
44,0.002448,33.3,23.3,330.219973
45,0.002195,0.0,23.3,331.601650
46,0.002170,0.0,23.3,333.222771
47,0.002739,0.0,23.3,332.947612
48,0.002641,50.0,23.3,333.379023
49,0.002254,0.0,23.3,334.494145
50,0.002908,0.0,23.3,334.086101
51,0.002090,0.0,23.3,335.731276
52,0.002145,40.0,23.3,337.025157
53,0.002529,0.0,23.3,337.419097
54,0.003507,0.0,23.3,336.545981
55,0.002519,55.6,23.3,336.406009
56,0.002973,0.0,23.3,335.976770
57,0.002526,0.0,23.3,336.514900
58,0.001740,0.0,23.3,338.604369
59,0.002062,57.1,23.3,339.664974
60,0.003317,0.0,23.3,338.355376
61,0.002241,0.0,23.3,339.433673
62,0.002819,0.0,23.3,339.168831
63,0.002863,20.0,23.3,338.778091
64,0.003055,0.0,23.3,337.836966
65,0.002647,0.0,23.3,338.779508
66,0.003729,14.3,23.3,336.252284
67,0.002352,0.0,23.3,337.046643
68,0.002289,0.0,23.3,337.902081
69,0.001871,62.5,23.3,339.415825
70,0.001933,0.0,23.3,340.597621
71,0.003147,0.0,23.3,339.367027
72,0.002684,0.0,23.3,339.775660
73,0.002126,40.0,23.3,340.772612
74,0.002775,0.0,23.3,340.529674
75,0.002418,0.0,23.3,339.889834
76,0.003531,40.0,23.3,339.414720
77,0.003745,0.0,23.3,337.108503
78,0.003574,0.0,23.3,335.985409
79,0.002023,25.0,23.3,337.156869
80,0.002356,0.0,23.3,337.407145
81,0.003076,0.0,23.3,336.726605
82,0.002734,20.0,23.3,336.726311
83,0.003326,0.0,23.3,335.907910
84,0.002568,0.0,23.3,336.173765
85,0.003731,14.3,23.3,334.645423
86,0.002928,0.0,23.3,334.340074
87,0.002795,0.0,23.3,334.164949
88,0.002568,20.0,23.3,335.061527
89,0.002079,0.0,23.3,335.527732
90,0.003704,0.0,23.3,334.233234
91,0.002561,0.0,23.3,334.535860
92,0.002445,42.9,23.3,334.862656
93,0.002038,0.0,23.3,335.820198
94,0.002295,0.0,23.3,336.422167
95,0.001838,0.0,23.3,337.545145
96,0.003089,16.7,23.3,336.997622
97,0.002082,0.0,23.3,337.879240
98,0.002011,0.0,23.3,338.582999
99,0.002142,0.0,23.3,339.226885
100,0.002187,40.0,23.3,339.910401
101,0.001811,0.0,23.3,341.017345
102,0.002615,0.0,23.3,341.117511
103,0.001850,0.0,23.3,342.123996
104,0.002279,50.0,23.3,342.642287
105,0.002976,0.0,23.3,342.039288
106,0.003040,0.0,23.3,341.845631
107,0.002307,0.0,23.3,342.222455
108,0.002059,40.0,23.3,343.064029
109,0.001962,0.0,23.3,343.923431
110,0.001759,0.0,23.3,344.964743
111,0.001677,0.0,23.3,346.083980
112,0.002658,20.0,23.3,345.910517
113,0.002757,0.0,23.3,345.924252
114,0.002216,0.0,23.3,346.439791
115,0.001962,0.0,23.3,347.216345
116,0.002451,42.9,23.3,347.412903
117,0.002889,0.0,23.3,347.220669
118,0.001833,0.0,23.3,348.073552
119,0.002065,0.0,23.3,348.689260
120,0.002344,20.0,23.3,348.902155
121,0.002227,0.0,23.3,349.306175
122,0.002025,0.0,23.3,350.049691
123,0.002012,0.0,23.3,350.670238
124,0.002390,40.0,23.3,350.943020
